rollout/ep_rew_mean,time/fps,time/total_timesteps,time/time_elapsed,time/iterations,rollout/ep_len_mean,train/learning_rate,train/entropy_loss,train/policy_gradient_loss,train/loss,train/value_loss,train/approx_kl,train/clip_range,train/clip_fraction,train/explained_variance,train/n_updates
49.401,385,561152,1454,274,171.31,0.0003,-0.6220755934715271,-0.015780499008542392,3.098808765411377,9.017445661872625,0.017264972,0.2,0.17568359375,0.946735143661499,7630
47.985,385,563200,1459,275,174.24,0.0003,-0.5491176981478929,-0.02292602238157997,4.189880847930908,12.275825346261263,0.024094246,0.2,0.1865234375,0.9409914612770081,7640
51.632999999999996,385,565248,1465,276,166.94,0.0003,-0.440672467276454,-0.014483809955709148,7.4297308921813965,12.771770064532756,0.010725512,0.2,0.10498046875,0.9477657079696655,7650
50.64,385,567296,1470,277,168.03,0.0003,-0.4661557262763381,-0.021261633560061454,5.929594993591309,11.124307645857334,0.017898098,0.2,0.135009765625,0.9461414813995361,7660
48.06999999999999,386,569344,1474,278,170.6,0.0003,-0.5228250435553491,-0.016486070325481706,1.589206337928772,9.385344732552767,0.022145275,0.2,0.145458984375,0.9442346096038818,7670
44.78799999999999,386,571392,1479,279,177.25,0.0003,-0.6444302910007537,-0.01684744319500169,4.530777454376221,16.772695471346378,0.017676264,0.2,0.15947265625,0.9406253099441528,7680
47.55300000000001,386,573440,1484,280,171.35,0.0003,-0.6291180402040482,-0.01508644562054542,4.172253608703613,13.414128050208092,0.0169468,0.2,0.135400390625,0.9345813989639282,7690
47.606,386,575488,1489,281,170.89,0.0003,-0.5065126059576869,-0.014678674362949095,4.927576065063477,15.306915234029294,0.018409217,0.2,0.130615234375,0.9304754137992859,7700
47.518,386,577536,1494,282,168.43,0.0003,-0.47076225401833655,-0.021535310134640894,5.02603006362915,14.086603341251612,0.014513599,0.2,0.1388671875,0.9449204206466675,7710
42.903,386,579584,1499,283,174.11,0.0003,-0.49229800729081036,-0.012652086981688626,2.222282648086548,7.548008616268635,0.01820514,0.2,0.155908203125,0.918250322341919,7720
38.577999999999996,386,581632,1504,284,182.32,0.0003,-0.7426380202174186,-0.0132157894782722,4.284571170806885,8.590421881899237,0.024104504,0.2,0.20234375,0.9334750771522522,7730
41.084,386,583680,1508,285,177.63,0.0003,-0.613377345725894,-0.018850794092577415,2.9235944747924805,11.219643823057414,0.016754514,0.2,0.155322265625,0.9421306252479553,7740
43.784000000000006,386,585728,1513,286,172.12,0.0003,-0.4002244480885565,-0.01668976535584079,4.487171173095703,16.022109454870225,0.011685509,0.2,0.1013671875,0.9457733035087585,7750
45.723,387,587776,1518,287,170.02,0.0003,-0.4052655437495559,-0.015271594852674753,4.469684600830078,11.531756269186735,0.013746721,0.2,0.10185546875,0.9433285593986511,7760
44.98700000000001,387,589824,1523,288,169.96,0.0003,-0.5534127114340663,-0.021243323912494817,7.361913204193115,17.085714016854762,0.018925054,0.2,0.168505859375,0.9250937700271606,7770
47.508,386,591872,1531,289,164.86,0.0003,-0.47811350552365184,-0.013297589743160643,4.006585121154785,14.744831997156144,0.021357972,0.2,0.13623046875,0.9378387928009033,7780
44.676000000000016,384,593920,1543,290,173.59,0.0003,-0.31850972594693305,-0.014163603608903941,3.271761417388916,10.966180375218391,0.0138128605,0.2,0.1017578125,0.947456955909729,7790
51.43600000000001,384,595968,1548,291,163.67,0.0003,-0.7594004066661,-0.019324450437852646,1.9843701124191284,6.930668674781918,0.030780327,0.2,0.23037109375,0.9202206134796143,7800
50.72,384,598016,1553,292,165.28,0.0003,-0.3258402242325246,-0.013975573084462668,2.4764158725738525,9.340719319134951,0.01703305,0.2,0.0953125,0.9440504908561707,7810
48.58300000000001,384,600064,1559,293,168.9,0.0003,-0.7144364375621081,-0.01591249137854902,1.8435394763946533,7.665626715496183,0.02698317,0.2,0.180078125,0.9365795850753784,7820
50.327,384,602112,1564,294,165.74,0.0003,-0.4074649898800999,-0.012175527366343886,1.271515130996704,6.625572733581066,0.013915021,0.2,0.12099609375,0.9404771327972412,7830
55.00700000000002,385,604160,1569,295,157.73,0.0003,-0.39111972572281956,-0.022181711450684816,2.4388139247894287,7.298429199308157,0.015585752,0.2,0.12880859375,0.9437456727027893,7840
52.22,385,606208,1574,296,162.51,0.0003,-0.29175852849148215,-0.014299005008069798,2.380183219909668,5.8435430087149145,0.018968923,0.2,0.08583984375,0.9716120958328247,7850
47.464000000000006,385,608256,1579,297,172.48,0.0003,-0.6514925886876881,-0.012973999202949926,2.3634798526763916,8.288474050909281,0.027345665,0.2,0.188916015625,0.9270948171615601,7860
47.398,385,610304,1584,298,172.47,0.0003,-0.6837024161592126,-0.019932436326052995,2.455132484436035,9.485598422586918,0.02620601,0.2,0.18505859375,0.9483160972595215,7870
47.29499999999999,385,612352,1589,299,171.79,0.0003,-0.5751923840492964,-0.019385355625126978,2.098907470703125,8.002366708219052,0.045353696,0.2,0.183056640625,0.9492723345756531,7880
50.797,385,614400,1594,300,164.53,0.0003,-0.5146279857493937,-0.008809542094240896,2.344407796859741,7.119734399020672,0.014830509,0.2,0.12158203125,0.9446462988853455,7890
47.056000000000004,385,616448,1599,301,170.49,0.0003,-0.42874930817633866,-0.009820442437194288,4.142120838165283,9.39382493942976,0.018147968,0.2,0.120068359375,0.9591606855392456,7900
42.715,385,618496,1604,302,178.97,0.0003,-0.68455107267946,-0.012351689813658594,1.4064685106277466,8.274395578354596,0.01892363,0.2,0.16376953125,0.9367347955703735,7910
42.465999999999994,385,620544,1609,303,178.05,0.0003,-0.6402052979916334,-0.017204453154408838,2.6656956672668457,8.98192298784852,0.017212912,0.2,0.181494140625,0.9357931017875671,7920
