time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/iterations,time/time_elapsed,train/entropy_loss,train/approx_kl,train/policy_gradient_loss,train/n_updates,train/value_loss,train/loss,train/learning_rate,train/explained_variance,train/clip_fraction,train/clip_range
471,-35.568000000000005,137.35,86016,42,182,-1.2079643916338683,0.011384331,-0.004223691292281728,410,70.99760648012162,45.81843948364258,0.0003,-0.012006878852844238,0.159033203125,0.2
472,-35.614,138.36,88064,43,186,-1.2550177097320556,0.014786409,-0.0076429338965681385,420,55.70372367799282,37.6363639831543,0.0003,-0.07032203674316406,0.1982421875,0.2
473,-36.304,139.72,90112,44,190,-1.2322953388094902,0.009593661,-0.0075933242027531375,430,93.76015865802765,31.227890014648438,0.0003,-0.004987359046936035,0.101513671875,0.2
475,-35.84,140.27,92160,45,193,-1.200436683371663,0.011947231,-0.010992171255929861,440,99.29528729915619,76.22855377197266,0.0003,0.1118156909942627,0.118310546875,0.2
475,-36.14200000000001,140.3,94208,46,198,-1.2165246721357108,0.009269945,-0.008878404893766855,450,78.00703304409981,33.4520149230957,0.0003,0.04859346151351929,0.10908203125,0.2
477,-34.864000000000004,137.77,96256,47,201,-1.2008595503866673,0.009968085,-0.007523818455229048,460,73.56712098121643,20.507858276367188,0.0003,-0.020053625106811523,0.123681640625,0.2
478,-31.582000000000008,133.43,98304,48,205,-1.2160905212163926,0.012664615,-0.011325883906101808,470,85.44589841365814,34.171653747558594,0.0003,0.12121975421905518,0.154150390625,0.2
479,-30.46,131.14,100352,49,209,-1.212334119528532,0.009692711,-0.013597003734321333,480,85.9774612545967,46.60518264770508,0.0003,0.020878851413726807,0.130517578125,0.2
480,-29.209999999999994,130.14,102400,50,213,-1.206704780831933,0.013489161,-0.012041783011954976,490,59.341417133808136,22.96975326538086,0.0003,-0.08507001399993896,0.1798828125,0.2
481,-31.094,133.01,104448,51,216,-1.2145307559520007,0.012161799,-0.00921323553629918,500,78.31261944770813,37.40089416503906,0.0003,0.0518336296081543,0.13447265625,0.2
482,-27.837000000000003,127.81,106496,52,220,-1.1957601558417081,0.01164289,-0.008111358679889236,510,63.86493386626243,26.255443572998047,0.0003,0.15690696239471436,0.129931640625,0.2
482,-28.445,129.27,108544,53,224,-1.2055817011743784,0.012295028,-0.00703858202250558,520,99.1265015244484,43.36754608154297,0.0003,0.11675363779067993,0.097900390625,0.2
482,-28.817000000000004,129.73,110592,54,229,-1.2353630606085062,0.018720351,-0.01429176965757506,530,64.74679569005966,27.757526397705078,0.0003,0.065421462059021,0.1986328125,0.2
475,-27.911000000000005,127.72,112640,55,236,-1.2127690255641936,0.0122743,-0.00659938131866511,540,75.0343406021595,49.286075592041016,0.0003,0.0710023045539856,0.1267578125,0.2
476,-29.12,128.72,114688,56,240,-1.2132545415312053,0.015345512,-0.019833636269322597,550,65.46566120386123,24.19727325439453,0.0003,0.1324651837348938,0.2015625,0.2
477,-25.352000000000004,122.96,116736,57,244,-1.1973389990627765,0.0138628045,-0.01014046454874915,560,70.7360534310341,33.2397575378418,0.0003,0.16776609420776367,0.1630859375,0.2
479,-27.865,126.85,118784,58,247,-1.2286766979843378,0.012396034,-0.013340210395108442,570,72.76380833387375,30.46176528930664,0.0003,0.1965152621269226,0.156005859375,0.2
481,-26.798000000000002,126.41,120832,59,250,-1.1895229354500771,0.011147593,-0.00679147734772414,580,48.13493710160255,22.852317810058594,0.0003,0.1961800456047058,0.125390625,0.2
483,-26.153000000000002,124.79,122880,60,254,-1.224267315864563,0.016447242,-0.010673820693045854,590,46.693896973133086,17.298587799072266,0.0003,0.25050240755081177,0.192724609375,0.2
485,-28.458000000000002,128.58,124928,61,257,-1.2128787662833929,0.015176436,-0.01065344914823072,600,45.43648248910904,17.14164161682129,0.0003,0.18351846933364868,0.182421875,0.2
487,-27.129,127.49,126976,62,260,-1.229102960601449,0.015361758,-0.010895385836192872,610,36.54897551238537,13.938961029052734,0.0003,0.027518510818481445,0.1865234375,0.2
488,-28.808999999999997,130.17,129024,63,263,-1.2108652621507645,0.012221774,-0.01619184881565161,620,57.23598346710205,40.10431671142578,0.0003,0.17127007246017456,0.154248046875,0.2
490,-26.963999999999995,125.99,131072,64,267,-1.2013622406870126,0.011501102,-0.011232205631677062,630,64.11489552259445,23.541088104248047,0.0003,0.11537623405456543,0.13095703125,0.2
492,-27.087000000000003,126.17,133120,65,270,-1.186987479031086,0.013988998,-0.008708659555122723,640,55.292247182130815,22.89442253112793,0.0003,0.19184911251068115,0.14541015625,0.2
492,-30.601999999999997,131.71,135168,66,274,-1.2309912655502557,0.014294073,-0.011789813869108911,650,55.09003632068634,24.67203140258789,0.0003,0.12064045667648315,0.153662109375,0.2
492,-29.677,131.26,137216,67,278,-1.2356217611581086,0.018834613,-0.0105576664696855,660,25.72645117342472,12.32345962524414,0.0003,0.08712387084960938,0.173193359375,0.2
493,-31.951999999999998,133.47,139264,68,282,-1.234785020723939,0.011906596,-0.011093062541476684,670,44.05725177228451,13.907124519348145,0.0003,0.28549253940582275,0.13291015625,0.2
492,-30.795,131.63,141312,69,286,-1.1768931820988655,0.016340347,-0.01398682012077188,680,42.96213643848896,19.2557373046875,0.0003,0.3364714980125427,0.166650390625,0.2
493,-30.488999999999997,130.88,143360,70,290,-1.1984549351036549,0.017069418,-0.007898549485980766,690,57.252315944433214,29.076765060424805,0.0003,0.04912877082824707,0.162548828125,0.2
494,-32.379000000000005,133.81,145408,71,294,-1.1597735036164523,0.011114638,-0.011868195743591058,700,64.23184285163879,23.674116134643555,0.0003,0.052322328090667725,0.11943359375,0.2
494,-29.397,129.28,147456,72,297,-1.1917261578142644,0.011194279,-0.011571592059044632,710,66.65162730813026,25.080921173095703,0.0003,0.12652504444122314,0.17607421875,0.2
495,-28.468000000000004,126.82,149504,73,301,-1.2069118071347475,0.011288705,-0.01255610793523374,720,64.91314569711685,31.68023109436035,0.0003,-0.17888891696929932,0.15009765625,0.2
496,-25.290000000000006,123.06,151552,74,305,-1.21159608066082,0.011248745,-0.008442832024593372,730,39.84853776395321,26.154916763305664,0.0003,-0.05953240394592285,0.139208984375,0.2
496,-24.733000000000008,121.15,153600,75,309,-1.1864200845360755,0.011276151,-0.00941149162244983,740,64.60890815854073,43.78080749511719,0.0003,0.10749471187591553,0.143994140625,0.2
496,-22.282000000000004,118.06,155648,76,313,-1.172117169573903,0.02048507,-0.014380991239158902,750,56.718324118852614,26.134782791137695,0.0003,-0.07546365261077881,0.161767578125,0.2
496,-22.692000000000004,118.82,157696,77,317,-1.1898339897394181,0.011325874,-0.009720078198006377,760,46.501211893558505,16.992874145507812,0.0003,0.1613197922706604,0.15283203125,0.2
496,-22.518999999999995,117.61,159744,78,321,-1.1904867466539144,0.0133050475,-0.013703574394457973,770,49.65230977535248,17.169992446899414,0.0003,0.0271834135055542,0.16376953125,0.2
495,-22.46,116.32,161792,79,326,-1.1839512757956983,0.011135138,-0.009503557007701603,780,49.2322780251503,20.327945709228516,0.0003,0.0905752182006836,0.134130859375,0.2
494,-23.557999999999996,117.45,163840,80,331,-1.1544496566057205,0.010209324,-0.00499677587649785,790,42.31209262609482,16.95569610595703,0.0003,-0.018783926963806152,0.129931640625,0.2
496,-26.273000000000003,122.31,165888,81,334,-1.2002241909503937,0.015482094,-0.009354193930630573,800,42.46568337380886,13.839223861694336,0.0003,0.149153470993042,0.15048828125,0.2
497,-26.351000000000003,122.66,167936,82,337,-1.2005307234823703,0.0144498255,-0.007901104383927304,810,41.73170103728771,15.050775527954102,0.0003,-0.08760452270507812,0.14228515625,0.2
498,-25.549999999999997,121.63,169984,83,341,-1.1886584769934416,0.012794826,-0.012464928347617388,820,51.670988923311235,23.00214385986328,0.0003,0.005022585391998291,0.130908203125,0.2
499,-25.829,122.87,172032,84,344,-1.1813186552375554,0.015820654,-0.009771022268978413,830,47.0128170132637,12.224245071411133,0.0003,0.14292758703231812,0.12412109375,0.2
499,-26.94,125.97,174080,85,348,-1.193253106251359,0.014489657,-0.009685523543157614,840,51.8221450150013,18.86964225769043,0.0003,0.008326172828674316,0.145263671875,0.2
499,-27.136,125.46,176128,86,352,-1.2059760436415672,0.012741454,-0.011826442761230283,850,44.88076512217522,27.105098724365234,0.0003,-0.0006389617919921875,0.1642578125,0.2
498,-23.213999999999995,118.77,178176,87,357,-1.132457284256816,0.015110735,-0.010842974255501759,860,45.50503048300743,11.617486000061035,0.0003,0.11676192283630371,0.177099609375,0.2
499,-23.469,117.44,180224,88,360,-1.137144898995757,0.012609532,-0.012811953944037668,870,50.927180749177936,19.875164031982422,0.0003,0.17961859703063965,0.1421875,0.2
501,-23.544,117.98,182272,89,363,-1.1645534072071313,0.01394694,-0.01213389778858982,880,43.617092442512515,12.234105110168457,0.0003,0.3833882212638855,0.131005859375,0.2
502,-22.576999999999998,116.39,184320,90,366,-1.1431388948112726,0.012323989,-0.011700313746405299,890,41.12341567873955,11.547371864318848,0.0003,0.104389488697052,0.17568359375,0.2
501,-23.209000000000007,118.3,186368,91,371,-1.1754893057048321,0.015881581,-0.011804010743799154,900,35.567748284339906,11.149590492248535,0.0003,0.16737139225006104,0.158154296875,0.2
502,-25.132,121.52,188416,92,374,-1.183467608317733,0.013182725,-0.006378969826619141,910,29.873207738995553,8.674919128417969,0.0003,-0.11098527908325195,0.17080078125,0.2
503,-26.470000000000006,123.96,190464,93,377,-1.1854761015623807,0.028068043,-0.015409799326153006,920,33.98020524084568,15.969220161437988,0.0003,0.060658812522888184,0.223583984375,0.2
504,-26.57,125.1,192512,94,381,-1.2257696624845267,0.011614429,-0.012724201279343105,930,45.66076928973198,23.72498321533203,0.0003,0.0271492600440979,0.154931640625,0.2
502,-27.797000000000008,127.2,194560,95,387,-1.180319343879819,0.012155471,-0.012611334565008292,940,57.40142359137535,34.27119827270508,0.0003,0.0909428596496582,0.111865234375,0.2
501,-29.105999999999998,129.58,196608,96,391,-1.2184466030448675,0.012940072,-0.011951038517145207,950,63.74827418327332,19.199596405029297,0.0003,-0.09749603271484375,0.13193359375,0.2
501,-29.756,130.05,198656,97,395,-1.2333790265023707,0.011448247,-0.015069004733959446,960,46.7809855401516,17.523820877075195,0.0003,0.05420279502868652,0.20751953125,0.2
501,-25.372,122.54,200704,98,399,-1.2011109948158265,0.0122431535,-0.009811834128049668,970,37.01751205921173,7.983062744140625,0.0003,-0.11329364776611328,0.1603515625,0.2
499,-23.155999999999995,119.98,202752,99,405,-1.163902997970581,0.012035446,-0.00927643183094915,980,57.030352622270584,16.477012634277344,0.0003,-0.025950312614440918,0.111669921875,0.2
499,-23.387000000000004,119.82,204800,100,409,-1.216248955577612,0.011888799,-0.016883204682380894,990,50.67646674513817,34.27521896362305,0.0003,-0.09174919128417969,0.151953125,0.2
500,-22.061999999999998,117.26,206848,101,413,-1.1844300631433726,0.014647816,-0.011866529622056986,1000,33.89095185399056,15.196171760559082,0.0003,0.15611374378204346,0.148681640625,0.2
500,-18.158999999999995,111.7,208896,102,417,-1.1992101524025203,0.01036253,-0.012341892559197732,1010,42.477807968854904,13.812238693237305,0.0003,0.16135936975479126,0.1169921875,0.2
500,-16.711000000000002,109.46,210944,103,421,-1.1698305156081914,0.012366385,-0.013271129250642843,1020,43.310710901021956,19.11935043334961,0.0003,0.17269253730773926,0.13896484375,0.2
500,-15.678999999999998,106.43,212992,104,425,-1.1561321269720792,0.014378938,-0.011145715760358143,1030,38.25176548957825,17.792482376098633,0.0003,-0.19868385791778564,0.136572265625,0.2
500,-15.063000000000002,106.36,215040,105,430,-1.1368796423077583,0.01478267,-0.012265847678645515,1040,37.65234842300415,13.473073959350586,0.0003,0.006208360195159912,0.16728515625,0.2
500,-16.015,107.49,217088,106,433,-1.2061439085751773,0.014896547,-0.014094570392626338,1050,35.173698756098744,15.2972993850708,0.0003,-0.18713104724884033,0.16650390625,0.2
501,-12.486,101.18,219136,107,437,-1.1851900327950715,0.013425743,-0.010379004343121778,1060,39.036767119169234,10.605339050292969,0.0003,0.04269915819168091,0.15888671875,0.2
502,-12.534,101.33,221184,108,440,-1.1478733856230974,0.010670776,-0.011232103699148866,1070,41.808555114269254,17.7775821685791,0.0003,0.00849151611328125,0.133984375,0.2
501,-13.416999999999998,103.28,223232,109,444,-1.1463431484997273,0.008668134,-0.01152664181572618,1080,34.28280491232872,15.514410972595215,0.0003,0.1998540163040161,0.119140625,0.2
502,-12.982999999999997,102.2,225280,110,448,-1.1601616814732552,0.011655072,-0.011864307455834933,1090,38.92242656648159,13.159379005432129,0.0003,0.1677146553993225,0.11044921875,0.2
499,-13.867,103.9,227328,111,454,-1.1737842865288257,0.011843091,-0.011877746360551101,1100,35.00203478634357,9.802803039550781,0.0003,-0.006253719329833984,0.15546875,0.2
499,-17.412,109.46,229376,112,459,-1.1943601120263339,0.012250776,-0.011802273608918768,1110,38.94328249692917,15.117111206054688,0.0003,0.11295437812805176,0.138720703125,0.2
500,-17.208,109.41,231424,113,462,-1.1908197056502103,0.013383084,-0.010194840520853177,1120,38.64846361577511,12.072148323059082,0.0003,0.03774690628051758,0.153125,0.2
500,-19.11,112.33,233472,114,466,-1.1737524960190058,0.011069803,-0.01144156564696459,1130,52.910261797904965,16.008377075195312,0.0003,0.18876153230667114,0.1115234375,0.2
499,-18.227,110.37,235520,115,471,-1.182647966593504,0.019747164,-0.011082785569305998,1140,40.02255172431469,19.423120498657227,0.0003,0.061899781227111816,0.168115234375,0.2
499,-18.600999999999996,111.47,237568,116,475,-1.1561033099889755,0.010149213,-0.009154699801001698,1150,58.62464529275894,33.43971633911133,0.0003,0.17277735471725464,0.108935546875,0.2
500,-15.325,106.61,239616,117,478,-1.180226120352745,0.015046829,-0.015311443986138328,1160,46.92541475892067,15.952055931091309,0.0003,0.1446603536605835,0.173828125,0.2
501,-18.102000000000004,110.64,241664,118,481,-1.1851443704217672,0.008734435,-0.009924290288472548,1170,40.502990293502805,18.35370635986328,0.0003,-0.019547581672668457,0.116259765625,0.2
502,-18.990999999999996,112.13,243712,119,484,-1.200793993100524,0.012373572,-0.013306777649995638,1180,29.21243859529495,9.820405006408691,0.0003,0.03071504831314087,0.15849609375,0.2
503,-17.074,109.63,245760,120,488,-1.1966104477643966,0.01197486,-0.008608782167721074,1190,34.54032830297947,10.451994895935059,0.0003,-0.02298152446746826,0.13388671875,0.2
503,-13.741,102.91,247808,121,492,-1.1643581166863441,0.01235138,-0.01254587425137288,1200,40.33934254348278,10.457595825195312,0.0003,0.035487353801727295,0.143603515625,0.2
504,-13.426000000000002,103.03,249856,122,495,-1.1029074937105179,0.009830123,-0.011670388007041765,1210,34.890734353661536,9.856658935546875,0.0003,0.05978131294250488,0.131982421875,0.2
504,-9.591,96.64,251904,123,499,-1.1577093642205,0.011733621,-0.01172229428339051,1220,41.11155502796173,16.78438377380371,0.0003,0.054781436920166016,0.12958984375,0.2
504,-8.927999999999999,95.6,253952,124,503,-1.1383379567414522,0.01313705,-0.014703665851266123,1230,31.749998092651367,11.018451690673828,0.0003,-0.1518188714981079,0.15693359375,0.2
505,-9.029,95.84,256000,125,506,-1.140083509683609,0.013104059,-0.007884878826735076,1240,23.138095238804816,6.359190464019775,0.0003,-0.03247654438018799,0.164306640625,0.2
505,-10.822000000000003,98.67,258048,126,510,-1.1528217807412147,0.0111703,-0.012874026544159279,1250,32.67456892430782,10.887890815734863,0.0003,-0.04224836826324463,0.145166015625,0.2
505,-11.413999999999998,99.24,260096,127,514,-1.1102330781519414,0.01285937,-0.012447006421280094,1260,31.981182673573493,11.623283386230469,0.0003,-0.05680525302886963,0.1451171875,0.2
505,-13.250000000000002,101.81,262144,128,518,-1.1462854344397784,0.013404939,-0.01321900591283338,1270,34.45344146192074,9.679387092590332,0.0003,0.05886960029602051,0.140673828125,0.2
505,-13.064,100.97,264192,129,522,-1.1327855430543423,0.023480682,-0.02232572280918248,1280,31.855430793762206,10.122354507446289,0.0003,0.13157939910888672,0.2265625,0.2
505,-12.432,100.4,266240,130,526,-1.1686661634594202,0.015260063,-0.012586293673666659,1290,32.397083652019504,10.181268692016602,0.0003,0.22971463203430176,0.1423828125,0.2
506,-13.111,102.05,268288,131,529,-1.137165419384837,0.013668633,-0.013760550449660514,1300,36.176494219899176,9.281054496765137,0.0003,-0.0536503791809082,0.1572265625,0.2
506,-14.927,104.76,270336,132,533,-1.1248846847563982,0.0140857175,-0.017025878003187243,1310,37.42375299930573,10.154202461242676,0.0003,0.14343476295471191,0.148291015625,0.2
504,-16.887999999999998,107.36,272384,133,539,-1.141501682251692,0.01991715,-0.014388701711868634,1320,34.45726219117641,6.68822717666626,0.0003,0.18053364753723145,0.18544921875,0.2
505,-12.547999999999996,100.78,274432,134,543,-1.1347836654633283,0.014260168,-0.017663075948075858,1330,40.275417333841325,15.701127052307129,0.0003,0.013651430606842041,0.18544921875,0.2
505,-11.007,98.25,276480,135,546,-1.1336464170366525,0.012287028,-0.01363684525131248,1340,44.62233766913414,23.297561645507812,0.0003,0.041762351989746094,0.14970703125,0.2
506,-13.862,103.95,278528,136,550,-1.153829501196742,0.010808993,-0.009847196520422586,1350,43.67910838127136,20.075855255126953,0.0003,0.08977401256561279,0.107177734375,0.2
506,-10.472999999999999,98.0,280576,137,553,-1.1591810371726752,0.012641462,-0.015143444687419105,1360,35.049667191505435,12.841743469238281,0.0003,0.044458091259002686,0.142431640625,0.2
507,-6.809,92.38,282624,138,557,-1.1323892802000046,0.0120041305,-0.011651776656071889,1370,43.05196995735169,26.607744216918945,0.0003,0.045914530754089355,0.1294921875,0.2
508,-8.591999999999999,95.5,284672,139,560,-1.1222269922494887,0.010557427,-0.01339715696813073,1380,40.201248520612715,12.471271514892578,0.0003,0.09805852174758911,0.121533203125,0.2
508,-8.45,94.04,286720,140,563,-1.1556025102734566,0.01220327,-0.014686926757713081,1390,28.4125757843256,21.368452072143555,0.0003,0.16107821464538574,0.145703125,0.2
509,-6.980000000000001,92.14,288768,141,566,-1.1461695045232774,0.011086882,-0.013535245596722234,1400,34.9338427990675,13.104669570922852,0.0003,0.018955588340759277,0.158251953125,0.2
510,-8.973000000000003,95.49,290816,142,569,-1.1102085534483195,0.0142586725,-0.019383881471731,1410,42.552934408187866,13.096538543701172,0.0003,0.13455092906951904,0.15517578125,0.2
510,-10.304999999999998,97.04,292864,143,573,-1.1281994558870792,0.015017573,-0.013483426875609439,1420,33.81556640565395,15.29867935180664,0.0003,0.062335193157196045,0.1568359375,0.2
511,-8.52,94.23,294912,144,576,-1.1051917634904385,0.013060141,-0.013723745613970096,1430,37.89672085046768,15.96381664276123,0.0003,0.02878880500793457,0.1615234375,0.2
512,-9.469,95.78,296960,145,579,-1.1004476580768823,0.009321587,-0.013308716716710477,1440,41.56940647959709,11.51601791381836,0.0003,-0.008053064346313477,0.124609375,0.2
512,-9.61,96.1,299008,146,583,-1.1507555939257146,0.020419268,-0.01447286690963665,1450,26.968157893419267,12.658790588378906,0.0003,-0.206598162651062,0.17685546875,0.2
512,-12.581,100.14,301056,147,586,-1.139734585955739,0.018557046,-0.014323493529809639,1460,38.35385870337486,21.727985382080078,0.0003,0.10722249746322632,0.16474609375,0.2
513,-11.767000000000003,99.39,303104,148,590,-1.1270580559968948,0.017404957,-0.021362607405171728,1470,29.155829551815987,11.594395637512207,0.0003,-0.04626953601837158,0.181982421875,0.2
514,-8.446,93.05,305152,149,593,-1.092904393002391,0.015412537,-0.01363339727249695,1480,42.99015308022499,10.075096130371094,0.0003,0.19314885139465332,0.157666015625,0.2
515,-7.613,91.57,307200,150,596,-1.0768286928534507,0.011194959,-0.014631835333420894,1490,40.82101271748543,12.192914962768555,0.0003,0.02894127368927002,0.13349609375,0.2
516,-6.406999999999998,87.32,309248,151,599,-1.0961196253076195,0.015716702,-0.015943908400367947,1500,35.30484864115715,8.725204467773438,0.0003,0.027506113052368164,0.1658203125,0.2
516,-9.954,93.88,311296,152,602,-1.0813372490927577,0.018859766,-0.01650772516586585,1510,26.250625397264958,10.606912612915039,0.0003,0.20260769128799438,0.19423828125,0.2
517,-9.821,93.7,313344,153,605,-1.1638314012438058,0.015139004,-0.018965657534135972,1520,25.2867471113801,11.824361801147461,0.0003,-0.047302961349487305,0.208056640625,0.2
518,-6.166,87.61,315392,154,608,-1.06207966953516,0.010838741,-0.012424134548928123,1530,42.255501735210416,16.00882339477539,0.0003,0.07731419801712036,0.115966796875,0.2
519,-4.582000000000001,86.87,317440,155,611,-1.047339374758303,0.012491574,-0.015019984151876997,1540,37.39864168763161,11.983397483825684,0.0003,0.05330312252044678,0.12890625,0.2
519,-2.7400000000000007,83.79,319488,156,614,-1.0912154044955968,0.014621615,-0.01542636710946681,1550,30.151983252167703,15.574440002441406,0.0003,-0.04753267765045166,0.16669921875,0.2
520,-3.122,84.06,321536,157,617,-1.1265752464532852,0.016593259,-0.019401895618648267,1560,27.58545991182327,9.754194259643555,0.0003,0.20966100692749023,0.196533203125,0.2
521,-5.856,87.87,323584,158,620,-1.0647848634049297,0.0154707525,-0.01620293498854153,1570,36.84633340835571,13.879129409790039,0.0003,0.10994404554367065,0.159521484375,0.2
522,-9.156,93.09,325632,159,623,-1.0568413570523263,0.01796307,-0.015737186756450684,1580,35.853927072882655,14.355067253112793,0.0003,0.1869189739227295,0.152880859375,0.2
522,-10.403999999999998,95.79,327680,160,626,-1.0750798845663667,0.01154029,-0.014612317591672763,1590,38.59190194606781,11.18400764465332,0.0003,0.28312796354293823,0.160986328125,0.2
521,-9.825000000000001,95.17,329728,161,632,-1.1208879437297583,0.015250703,-0.016797171454527415,1600,41.146937197446825,18.038801193237305,0.0003,0.1777852177619934,0.162158203125,0.2
519,-8.236,92.11,331776,162,638,-1.0832457972690464,0.011918955,-0.015021440436248668,1610,39.94952839016914,14.267897605895996,0.0003,0.29947638511657715,0.1376953125,0.2
517,-7.5150000000000015,90.8,333824,163,644,-1.058715871348977,0.012344897,-0.014936027557996567,1620,54.48451768159866,14.663150787353516,0.0003,0.31358790397644043,0.121533203125,0.2
516,-5.700000000000001,87.23,335872,164,650,-1.068442900106311,0.01644528,-0.015227819824940526,1630,33.12824551165104,8.331144332885742,0.0003,-0.08880221843719482,0.1669921875,0.2
515,-9.244,92.81,337920,165,655,-1.1232155233621597,0.016235463,-0.014403842500178144,1640,28.81038699746132,9.682600021362305,0.0003,0.02360093593597412,0.17041015625,0.2
514,-10.195,95.24,339968,166,660,-1.1169849511235952,0.024851117,-0.01979492274695076,1650,28.31974600851536,8.181464195251465,0.0003,0.18628168106079102,0.196484375,0.2
514,-9.324999999999998,94.35,342016,167,664,-1.1255570270121098,0.012783865,-0.015911955419869627,1660,37.925035962462424,12.499731063842773,0.0003,0.10975641012191772,0.1427734375,0.2
513,-8.743,92.08,344064,168,669,-1.0721431506797672,0.012869807,-0.016162368025106844,1670,49.15525798201561,16.720260620117188,0.0003,0.1188780665397644,0.1408203125,0.2
507,-9.3,94.81,346112,169,682,-1.0684158464893698,0.02080052,-0.017683568109350744,1680,37.676230216026305,14.205774307250977,0.0003,0.2167145013809204,0.17021484375,0.2
502,-4.669,86.9,348160,170,692,-1.1378473289310933,0.015943708,-0.020014034425548742,1690,33.1275307148695,7.281410217285156,0.0003,0.06182515621185303,0.19150390625,0.2
502,-5.884999999999999,88.86,350208,171,696,-1.0672937935218214,0.014287539,-0.02084510845161276,1700,38.82653331160545,16.62749671936035,0.0003,0.0940350890159607,0.177783203125,0.2
501,-2.5759999999999996,85.46,352256,172,701,-1.0873451575636863,0.0115188975,-0.012594714113220107,1710,36.30831991434097,10.992703437805176,0.0003,0.04577970504760742,0.134521484375,0.2
501,-0.376,80.88,354304,173,706,-1.0687498467043042,0.012693517,-0.018827765525202267,1720,45.85699966549873,18.850034713745117,0.0003,0.22904163599014282,0.14501953125,0.2
500,-2.6070000000000007,85.09,356352,174,711,-1.1028945107012986,0.0130964145,-0.013358743794378824,1730,36.63396027684212,14.606797218322754,0.0003,0.2753627896308899,0.132080078125,0.2
499,-1.591,82.69,358400,175,716,-1.1189890954643489,0.015953472,-0.018333698305650615,1740,26.60379968583584,5.1542768478393555,0.0003,0.2305513620376587,0.1740234375,0.2
498,-3.4200000000000004,84.93,360448,176,722,-1.0651015255600214,0.009707546,-0.012933352864638436,1750,42.18070954680443,13.457752227783203,0.0003,0.35424894094467163,0.120068359375,0.2
498,-4.994000000000001,88.16,362496,177,727,-1.0965376051142812,0.012183836,-0.014717546266911085,1760,42.25683448314667,15.26870346069336,0.0003,0.32548725605010986,0.1462890625,0.2
497,-1.8920000000000003,82.13,364544,178,733,-1.109300683438778,0.015619288,-0.014306299346208107,1770,37.85596337914467,11.62595272064209,0.0003,0.1991870403289795,0.159228515625,0.2
492,-0.22500000000000037,79.75,366592,179,744,-1.0297465985640883,0.01778774,-0.02062625591061078,1780,47.656760323047635,16.151294708251953,0.0003,0.3737247586250305,0.172998046875,0.2
491,0.08800000000000027,79.72,368640,180,750,-1.0293036876246333,0.013123553,-0.015400421543745324,1790,33.672169151902196,13.80245590209961,0.0003,0.13810259103775024,0.155810546875,0.2
490,1.7710000000000008,76.21,370688,181,755,-1.0850428389385343,0.015116276,-0.01816148523357697,1800,28.841486620903016,8.868696212768555,0.0003,0.19294297695159912,0.182373046875,0.2
490,3.961000000000001,72.72,372736,182,760,-1.0220428785309195,0.017632924,-0.015843351509829517,1810,29.590300956368445,7.683081150054932,0.0003,0.07328760623931885,0.164453125,0.2
489,0.3660000000000001,79.98,374784,183,765,-1.0193786982446909,0.013621042,-0.014024814202275592,1820,26.408460557460785,11.084364891052246,0.0003,-0.06470036506652832,0.15087890625,0.2
489,-0.2860000000000001,80.32,376832,184,770,-1.0805131413042546,0.015134147,-0.016046220468706452,1830,17.747092807292937,6.148256301879883,0.0003,0.11249065399169922,0.191357421875,0.2
488,-1.263,82.02,378880,185,775,-1.0646399339661001,0.016195793,-0.014725187626027036,1840,21.971737502515317,9.719585418701172,0.0003,0.15394556522369385,0.16572265625,0.2
487,-3.4920000000000004,85.49,380928,186,781,-1.0092596495524049,0.015313216,-0.014586592186242342,1850,33.00219650864601,13.055204391479492,0.0003,0.21285170316696167,0.14931640625,0.2
486,-3.864,84.34,382976,187,787,-1.0457958463579415,0.015895873,-0.017318565311143175,1860,34.87755325436592,11.834627151489258,0.0003,0.227402925491333,0.175048828125,0.2
485,0.93,76.13,385024,188,792,-1.0514075316488742,0.016418327,-0.02351371257682331,1870,31.270313012599946,11.366510391235352,0.0003,0.2871311902999878,0.18427734375,0.2
484,0.29999999999999993,78.23,387072,189,798,-1.0119915215298534,0.012152634,-0.013772910647094249,1880,42.76131517291069,21.688663482666016,0.0003,0.17971956729888916,0.148974609375,0.2
483,4.901,70.96,389120,190,804,-0.9972520895302296,0.013381241,-0.017398158893047366,1890,40.39366235733032,14.086027145385742,0.0003,0.19326186180114746,0.152392578125,0.2
482,3.9709999999999996,73.32,391168,191,810,-1.0056036081165076,0.014764385,-0.018632518744561823,1900,31.330522069334982,15.554458618164062,0.0003,0.030103087425231934,0.18388671875,0.2
481,2.508,74.21,393216,192,816,-1.0182086661458016,0.01524784,-0.014137520897202193,1910,31.362948459386825,11.045860290527344,0.0003,0.21669000387191772,0.170556640625,0.2
480,1.8110000000000006,74.17,395264,193,822,-0.9613317754119635,0.013098838,-0.009709695726633072,1920,21.812964129447938,7.000871658325195,0.0003,0.06778353452682495,0.1423828125,0.2
479,2.997,71.04,397312,194,828,-0.9874048791825771,0.01613019,-0.015415808886609738,1930,24.798518875241278,8.605324745178223,0.0003,0.17228156328201294,0.1400390625,0.2
479,2.218,72.97,399360,195,832,-1.0124580673873425,0.014898209,-0.015618211694527418,1940,22.79376576244831,6.874600410461426,0.0003,0.2047569751739502,0.157861328125,0.2
